job_title,location,job_desc,applicants,company,level,job_length
Software Engineer,Washington DC-Baltimore Area,"
        <p>adroitts is seeking resources for a ground-up, software development program for the Federal government.&nbsp;Software Developers will form the core of the technical teams and will be responsible for the development of new software.&nbsp;</p><p>&nbsp;</p><p>Primary job duties and responsibilities may include, but are not limited to the following:</p><ul><li>As a member of the application development team, the Software Developer (2) is responsible for full stack application development on a greenfield development project.</li><li>Work as a member of a cross functional development agile team and adhere to engineering best practices.</li></ul><p>The successful candidate will have:</p><ul><li>Strong technical knowledge, with hands-on experience with industry-standard tools and languages (i.e., Visual Studio, TFS, C#, ASP.NET, TypeScript, JavaScript, Angular 2+, CSS3, Entity Framework, HTML5)</li><li>Bachelor's Degree in Engineering, Math, MIS, or Computer Science</li><li>At least five (5) years of experience in a software programmer/developer role of which 2 years must be in an agile environment</li><li>Unit Testing and/or Test-Driven Development experience highly desirable</li><li>Experience with ElasticSearch is a plus</li><li>Familiarization with structured design, development, and implementation of new computing architectures</li><li>Ability to operate independently while establishing strong working relationships with co-workers</li><li>Strong organizational and prioritization skills</li><li>Demonstrate critical attention to detail and deadlines, and is self-motivated</li><li>Ability to adapt to change in direction and priorities in a project and deadline-oriented environment</li><li>Strong written and verbal English communication skills</li></ul><p></p>
      ","
          38 applicants
        ","
        
          adroitts
        
      ","
            Mid-Senior level
          ","
          Full-time
        "
Junior Software Engineer,"McLean, VA","
        <p>Would you like to perform rewarding work while contributing to the success of an established, growing company? Navstar is an award-winning organization that has a proven track record of successfully providing IT services and solutions both as a prime and sub-contractor on mission focused IT programs. Our employees are integral players in support of mission-critical programs focused on our National Security.</p><p><br></p><p><strong>Role Description:</strong></p><p>Navstar&nbsp;has an immediate opportunity for a&nbsp;Jr.&nbsp;Software&nbsp;Engineer interested in solving mission-critical challenges&nbsp;while&nbsp;building complex and distributed Data&nbsp;Analytics&nbsp;systems.&nbsp;</p><p>As a&nbsp;Jr.&nbsp;Software Engineer, you will work as part of our Software Engineering&nbsp;group&nbsp;on&nbsp;the Data&nbsp;Analytics&nbsp;Team. This team provides all data-centric capabilities for our system, to include data ingest, data enrichment, and data analytics, all through orchestrated data pipelines through several disparate datasets.&nbsp;You&nbsp;will&nbsp;work on&nbsp;the Data&nbsp;Analytics&nbsp;Team&nbsp;to improve&nbsp;customer&nbsp;mission outcomes and&nbsp;you&nbsp;will become an expert in the customer’s&nbsp;data,&nbsp;mission,&nbsp;and operations.&nbsp;You&nbsp;will research and&nbsp;implement&nbsp;software technologies to design and produce new and creative solutions&nbsp;to mission needs.&nbsp;You will work with end&nbsp;users and other members of the&nbsp;Development Team to define ground-up software requirements.&nbsp;</p><p><br></p><p><strong>Required Skills and Qualifications:&nbsp;</strong></p><ul><li><strong>To be eligible for this position you must hold an active TS/SCI clearance with Polygraph.</strong></li><li>Hands-on coding&nbsp;experience&nbsp;with Java. </li><li>Interest and knowledge of Data Analytics, Data Structures, and common algorithms. </li><li>Interest and knowledge of the&nbsp;Agile Scrum&nbsp;methodology. </li><li>Great communication and interpersonal skills. </li></ul><p><br></p><p><strong>Desired Skills and Qualifications:&nbsp;</strong></p><ul><li>Bachelor of Science in&nbsp;Computer&nbsp;Science,&nbsp;Engineering,&nbsp;Math, or other hard science&nbsp;field desired. </li><li>Experience with&nbsp;Python&nbsp;(in addition to the required Java experience). </li><li>Experience with Big Data systems. </li><li>Experience with Databases. </li><li>Strong&nbsp;problem-solving&nbsp;abilities&nbsp;and willingness to learn new things.</li></ul><p><br></p><p><strong>About Navstar</strong></p><p>For 20 years Navstar has provided high-quality Innovative Technology Services and Solutions throughout the Intelligence Community. We would not have achieved the success we have without the best AllStar team; this is not just a place to work, Navstar is a community. At Navstar everything we do revolves around listening to both our customers and employees, delivering the results they expect, and being a trusted partner as both a prime and subcontractor. We have proven track record of successfully providing innovative technology services and solutions on highly mission-focused programs; all while enjoying what we do at the same time. Security is our priority; together, we will make the nation a safer place.</p><p><br></p><p><strong>Benefits at Navstar</strong></p><ul><li>Highly Competitive Health Care Premiums, including 100% employer paid for employee</li><li>Flexible Spending Accounts for Medical and Dependent Care</li><li>Generous PTO and Federal Holiday Paid Leave</li><li>Employer Paid STD/LTD</li><li>Employer Paid Life Insurance</li><li>401K plan and Employer Match</li><li>Referral and Opportunity Referral Programs</li><li>Professional Development Assistance</li></ul><p><br></p><p><em>﻿Navstar Inc. is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability or veteran status.</em></p>
      ","
          31 applicants
        ","
        
          Navstar Inc.
        
      ","
            Mid-Senior level
          ","
          Full-time
        "
Software Engineer,"Fairfax, VA","
        ECS is seeking a <strong>Software Engineer</strong> to work in our <strong>Fairfax, VA </strong> office.<br><br><strong><u>Job Description<br><br></u></strong>ECS is seeking a Software Engineer to support the execution of a variety of projects including Artificial Intelligence/Machine Learning and Big Data/Cloud Solutions. This position requires strong technical leadership skills in various software languages, machine learning architecture and enterprise application integration. The candidate works closely with the technical team to swiftly prototype and develop solutions in an agile environment and deploy capabilities to the operational end user. The candidate cultivates an environment that promotes customer service, excellence in communication, innovation, collaboration, and teamwork. The Software Engineer performs in a multidisciplinary team environment with tight deadlines.<br><br><strong><u>Job Responsibilities<br></u></strong><ul> <li>Develops software solutions by studying information needs, conferring with users, and studying systems flow, data usage, and work processes.</li> <li>Determines operational feasibility by evaluating analysis, problem definition, requirements, solution development, and proposed solutions.</li> <li>Establish and meet projected timelines and work independently or as a member of a team.</li> <li>Provides information by collecting, analyzing, and summarizing development and service issues.</li> <li>Improves operations by conducting systems analysis and recommending changes in policies and procedures.</li> <br></ul>We are a rapidly growing company that considers our employees and teams to be our most important assets. Our team environment provides opportunities for growth to individuals who are motivated to excel. We are situated in Merrifield, VA -- well positioned for most commutes within the Northern Virginia area. Our newly renovated office spaces are first in class facilitating a teamwork environment. We also offer opportunities for telework and have some of the most interesting advanced IT business in the DC area. Our growing program works with the most forward leaning technologies and extraordinary customers who are thought and action leaders in within the AI/ML domain. We offer a highly competitive compensation and benefits package to the right person for this key position.<br><br><strong><u>Required Skills<br></u></strong><ul> <li> <strong>BA/BS degree in Computer/Mechanical/Electrical Engineering; Computer Science or a related Information Technology field or equivalent experience</strong> </li> <li> <strong>Secret Clearance with the ability to obtain TS/SCI</strong> </li> <li>Proficiencies with programming languages such as C++, Python, Java, and JavaScript.</li> <li>1-5 years of experience coding, designing, deploying, and supporting enterprise level systems</li> <li>Strong analytical and reasoning skills with an ability to visualize processes and outcomes</li> <li>Enhancing applications by identifying opportunities for improvement, making recommendations and designing and implementing systems</li> <li>Experience developing Architecture and Data Flow Diagrams</li> <li>A skilled intelligent, articulate individual who relates to people at all levels of an organization; possesses excellent technical writing and presentation skills</li> <li>Familiarity with Windows and Linux operating systems</li> <li>Ability to work in a fast-paced environment</li> <li>Ability to travel (10%) to mostly CONUS locations</li> <li>Ability to quickly grasp and implement new technologies</li> <li>A self-motivated, self-starter that enthusiastically embraces pushing imaginative solutions to hard operational problems</li> <br><br></ul><strong><u>Desired Skills<br></u></strong><ul> <li> <strong>Master's degree in Computer Engineering, Electrical Engineering, or a related technical field</strong> </li> <li>Experience in Computer Vision/Computer Graphics and Homography</li> <li>Experience CUDA programming</li> <li>Experience with Machine Learning algorithms</li> <li>Experience in GIS</li> <li>Experience utilizing containerization technologies (e.g. Docker) and orchestration frameworks (e.g. Kubernetes)</li> <li>Experience with DevSecOps frameworks</li> <li>Experience utilizing big data and cloud tools and technologies</li> <li>Experience working with Cloud Technologies (Azure, GCP, AWS)</li> <li>Experience working with Department of Defense organizations or performers.</li> <br></ul>ECS is an equal opportunity employer and does not discriminate or allow discrimination on the basis of race, color, religion, gender, age, national origin, citizenship, disability, veteran status or any other classification protected by federal, state, or local law. ECS promotes affirmative action for minorities, women, disabled persons, and veterans.<br><br>ECS is a leading mid-sized provider of technology services to the United States Federal Government. We are focused on people, values and purpose. Every day, our 3000+ employees focus on providing their technical talent to support the Federal Agencies and Departments of the US Government to serve, protect and defend the American People.
      ","
            Be among the first 25 applicants
          ","
        
          ECS
        
      ","
            Mid-Senior level
          ","
          Full-time
        "
Software Engineer,"Chantilly, VA","
        <p>The ideal candidate will be responsible for developing high-quality applications. They will also be responsible for designing and implementing testable and scalable code.&nbsp;</p><p>&nbsp;</p><strong>Responsibilities</strong><ul><li>Develop quality software and web applications </li><li>Analyze and maintain existing software applications </li><li>Design highly scalable, testable code </li><li>Discover and fix programming bugs</li></ul><p><strong><br></strong></p><p><strong>Qualifications</strong></p><p></p><ul><li>Bachelor's degree or equivalent experience in Computer Science or related field </li><li>Development experience with programming languages </li><li>SQL database or relational database skills</li></ul><p></p>
      ","
          47 applicants
        ","
        
          BAE Systems
        
      ","
            Mid-Senior level
          ","
          Full-time
        "
Full Stack Developer,"Washington, DC","
        <p><strong>Precision Systems, Inc. (PSI)</strong> has provided professional engineering and transportation data and software development services for nearly three decades. Our team of professional engineers, planners, inspectors, software developers and researchers combine practical experience and state-of-the-art technology to solve day-to-day operational and design issues facing our transportation system and industry.</p><p>&nbsp;</p><p><strong>PSI</strong> is seeking to hire a <strong>Full Stack Developer</strong> who can expand current projects and innovate new transportation solutions. The ideal candidate will have at least 3 years of experience developing and deploying full stack applications; however, 3 years of personal projects could suffice with the right motivation to learn. The <strong>Full Stack Developer</strong> will work alongside other developers to further build <strong>PSI’s</strong> software lineup and complete contracted software solutions.</p><p><br></p><p><strong><u>Expected Duties: </u></strong></p><ul><li><strong>Program full stack applications, web applications, and mobile applications</strong></li><li>Collaborate with other developers through a project management platform</li><li>Communicate deadlines and needs with other teammates</li><li>Research new solutions to transportation engineering problems</li><li>Innovate and brainstorm approaches to solutions through group sessions</li><li>Implement modern solutions and deploy production builds</li><li>Meet tight deadlines</li></ul><p><br></p><p><strong><u>Required Skills &amp; Experience:</u></strong></p><ul><li><strong>Bachelor’s or Master’s in Computer Science</strong></li><li>3 years of programming experience through work or personal projects</li><li>Portfolio of projects that demonstrate full stack development (web, application, or game development)</li><li>Experienced in modern web development tools such as React, Next.js, NodeJS, Express</li><li>Ability to communicate about computer languages and their pros and cons</li><li>Strong understanding of Computer Science topics such as optimization and algorithms</li><li>Familiar with the design cycle and the concept of horizontal and vertical slices</li><li>Understanding of SQL code and ability to retrieve and store data safely through a back-end</li><li>Ability to weigh the pros and cons of data structures for an implementation</li><li>Understanding of server structure, routes, and security</li><li>Intermediate graphic design skills</li><li>Excellent programming organization and documentation habits</li><li>Capacity to communicate solutions with teammates</li><li>Strong work ethic and desire to excel</li><li>Not afraid to innovate and propose new solutions</li></ul><p><br></p><p>Check us out at <strong>www.precisionsystems.co</strong>!&nbsp;</p>
      ","
            Be among the first 25 applicants
          ","
        
          Precision Systems, Inc.
        
      ","
            Mid-Senior level
          ","
          Full-time
        "
Software Developer,"Tysons Corner, VA","
        <strong>View All Jobs:</strong> <strong>Dezign Concepts Careers Portal<br><br></strong><strong>20210610-1123-06<br><br></strong><strong>Job Summary<br><br></strong>The organization develops, deploys, and maintains a portfolio of applications and services to enable advanced financial information queries. The Sponsor provides accurate, timely, and impactful data to better support its stakeholders.<br><br>We require support to perform Data Exploitation, Triage, Extraction, Transform, and Load (CTEL) of data. This integrated team will be responsible for developing tools and parsers to discover, exploit, triage, extract and transform data into a data model to load into the application.<br><ul><li>Please note: This job requires an existing Top Secret Clearance and Polygraph**<br></li></ul><strong>Responsibilities<br><br></strong>And Duties<br><br>The Contractor Team shall transport raw data related to corporate and financial records into the processing environment on the Cloud.<br><br>The Contractor Team shall discover, analyze, and triage data related to corporate and financial records.<br><br>The Contractor Team shall work with structured and unstructured data to render it acceptable to ingestion into the Sponsor’s financial applications.<br><br>The Contractor Team shall translate and transliterate data using available Sponsor tools and scripts.<br><br>The Contractor Team shall develop and maintain data exploitation tools and parsers for process automation to discover, to exploit, to triage, and to transform data into the data model.<br><br>The Contractor Team shall document changes and updates to tools, parsers, and processes in the team collaboration tool.<br><br>The Contractor Team shall normalize, enrich, and tag data in data models.<br><br>The Contractor Team shall stand up data in databases in the Sponsor’s cloud environment.<br><br>The Contractor Team shall conduct quality control to ensure data is modeled correctly.<br><br>The Contractor Team troubleshoot and correct data issues for reprocessing.<br><br>The Contractor Team shall develop and maintain tools to provide metrics on the data processed.<br><br>The Contractor Team shall evaluate and implement new software and software upgrades available in the Sponsor’s Cloud environment to improve Extraction, Transformation, and Loading (ETL) and data transportation process at the approval of the Sponsor’s Product Owner.<br><br>The Contractor Team shall document software changes and new ETL processes in the team collaboration tool.<br><br>The Contractor shall develop and prepare required artifacts for certifications and accreditations submissions in accordance with regulations.<br><br>The Contractor Team shall use the Sponsor’s Risk Management Framework (RMF) to successfully obtain system accreditation.<br><br><strong>Have Some of the Following Experience to Contribute to the Team:</strong><ul><li>Citizenship: Must Be a US Citizen</li><li>Existing Clearance Required: Active Top Secret SCI with Poly</li><li>Demonstrated experience working in Amazon Web Services (AWS), AZURE, or similar cloud infrastructure and technologies.</li><li>Demonstrated experience using Pentaho Software.</li><li>Demonstrated experience with DevOps tools such as GitHub or similar.</li><li>Demonstrated experience with collaboration tools such as Confluence or similar.</li><li>Demonstrated experience developing software in a continuous integration, continuous deployment paradigm.</li><li>Demonstrated experience in Relational Database Management System (RDBMS) and databases in general.</li><li>Demonstrated experience in Linux to include basic commands, scripting and application deployment and support.</li><li>Demonstrated experience with JSON, XML schemas, and APIs.</li><li>Demonstrated experience programming in the following computer languages:</li><ul><li>Java/JavaScript</li><li>Python</li><li>C/C++/C#</li><li>Structure Query language (SQL) </li><li>PERL scripting</li><li>Bash</li><li>PowerShell</li><li>Angular</li><li>Spring</li><li>Swagger</li><li>Node.js</li></ul><li>Demonstrated experience with Threat Finance and working with financial data.<br></li></ul><strong>Desired Skills</strong><ul><li>Demonstrated experience using the JIRA issue tracking system.</li><li>Demonstrated experience with the Sponsor’s system accreditation processes.</li><li>Demonstrated experience working in an Agile environment.</li><li>Demonstrated experience with sprint planning, sprint retrospectives, work backlog, user stories, acceptance criteria, and story clarifications.</li><li>Demonstrated experience with the Software Development Lifecycle (SDLC).</li><li>Demonstrated experience supporting Enterprise software development efforts.</li><li>Certifications</li><ul><li>Certified Anti-Money Laundering Specialist (CAMS)</li><li>Certified Fraud Examiner (CFE)<br></li></ul></ul><strong>Interested! Apply Now for immediate Consideration!<br><br></strong><strong>Main Number: 1-888-663-2690</strong> | <strong>info@Dezign-Concepts.com </strong>| <strong>www.dezign-concepts.com<br><br></strong><strong>Company Overview<br><br></strong>At Dezign Concepts, we are building a collaboration of professionals to help supply commercial, government and the intelligence communities with the services they need to excel in current and future endeavors. We are a growing company where providing outstanding solutions and delivering impeccable service is our highest priority. We believe that great people make great companies and every day we strive to provide the type of environment that encourages creativity, growth and satisfaction.<br><br>Dezign Concepts provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.<br><br>This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.<br><br>Powered by JazzHR<br><br>T83JVgh7QM
      ","
            Be among the first 25 applicants
          ","
        
          Dezign Concepts LLC
        
      ","
            Mid-Senior level
          ","
          Full-time
        "
Java Developer,"Arlington, VA","
        At Development InfoStructure Inc. (Devis) we are dedicated to providing exceptional IT consulting services and solutions to Federal, State and Local Governments as well as the international development community.<br><br>Our primary mission is to satisfy the goals and objectives of our customers, and we approach problems as opportunities to invest our time in developing long-term solutions and assets. We are passionate about our work and creating an environment within which everyone is supported to perform in it while maintaining a healthy work-life balance. We know that the best investment we can make is in our people!<br><br><strong>Overview<br><br></strong>Devis is currently seeking a Software Developer (Grails) who is knowledgeable with open-source technologies and comfortable all around the technology stack. This position is fully remote, for a contract based out of our HQ's office in Arlington (Courthouse), VA.<br><br><strong>Specific Responsibilities<br><br></strong>include but not limited to:<br><ul><li>Be part of a small agile team to design, implement, deploy, and support products and features for government customers.</li><li>Assist the development team in building our suite of web applications, core APIs, and 3rd party integrations.</li><li>Support the development of multiple projects including but not limited to creating and maintaining high quality code documentation, conducting research on emerging technologies and determining how to apply them to current initiatives</li><li>Be a part of an environment where your opinion matters, and you will be able to see the fruit of your work deployed to our customers’ environments in short release cycles</li><li>Will support the software development team and product management to design product specifications, delivery timelines and completed applications, as well as participate in the development and support of both government and internal business applications<br></li></ul><strong>Required Skills<br><br></strong>And Qualifications<br><ul><li>4+ years of experience as an application developer or the educational equivalent</li><li>Development knowledge or experience with Java, Spring, Hibernate, JSP, SQL</li><li>Knowledge and skill with Java-based web applications, HTML/CSS, JavaScript (JQuery), and Postgres</li><li>Proficient with Git</li><li>Must be detail oriented, self-driven and logical</li><li>Strong communication and collaborative skills with other team members and departments</li><li>Curious mind; has a passion for learning new technologies</li><li>Able to think outside of the box to resolve issues and create solutions<br></li></ul><strong><u>Additional Desired Skills<br></u></strong><ul><li>Development knowledge or experience with open source MVC frameworks such as Grails 3 and Ruby on Rails</li><li>Experience using Gitlab CI/CD, Jira, Slack, Confluence<br></li></ul><u>Education / Certifications<br></u><ul><li>BS in Computer Science or equivalent work experience in software development<br></li></ul><u>Clearance Requirements<br></u><ul><li>Must be a U.S. Citizen with the ability to obtain a clearance <br></li></ul><strong><u>Additional Perks/Benefits<br></u></strong><ul><li>Competitive salary compensation</li><li>Commuter benefits that include free on-site parking or SmartTrip reimbursement</li><li>SEP Retirement Savings Plan</li><li>Flexible, results oriented work environment</li><li>Performance bonuses <br></li></ul><em>Devis is an AA/EOE/M/F/Disabled/VET Employer committed to providing equal employment opportunity without regard to an individual's race, color, religion, age, gender, sexual orientation, veteran status, national origin or disability.<br><br></em>Powered by JazzHR<br><br>O43TSQ5QZb
      ","
            Be among the first 25 applicants
          ","
        
          Development Infostructure
        
      ","
            Mid-Senior level
          ","
          Full-time
        "
Software Developer,"Reston, VA","
        <p><strong><u>Required to be considered:</u></strong>&nbsp;&nbsp;Top Secret/SCI security clearance with Poly and U.S. Citizenship.</p><p><br></p><p>About the role:</p><p>The Oracle National Security Group is seeking consultants that have a passion for software development that can support a number of exciting internal Oracle and customer facing engagements. Those who excel in this role are&nbsp;motivated&nbsp;self-starters&nbsp;who love to solve challenging problems&nbsp;and feel comfortable working&nbsp;directly with customers, as well as, on innovative internal development efforts. This role is an integral part of&nbsp;an elite team with diverse skill sets that designs and delivers unique solutions that integrate a wide variety of Oracle&nbsp;commercial hardware, software, and cloud&nbsp;into secure, mission critical solutions for&nbsp;our&nbsp;government customers. As part of the consulting team, you will have the opportunity to work&nbsp;across&nbsp;multiple projects and customers, share your knowledge and insights, learn the latest and greatest technology innovations,&nbsp;and have the freedom and autonomy to put your creative technical talents to work.&nbsp;</p><p>&nbsp;</p><p>About Our Team:</p><p>Oracle’s National Security Group (NSG) is&nbsp;a business unit dedicated to providing&nbsp;technologies to the Intelligence Community (IC), Department of Defense (DoD) and to&nbsp;the Military Intelligence. Oracle&nbsp;leads the world in transforming data into actionable&nbsp;information&nbsp;and insights and&nbsp;Oracle NSG’s&nbsp;Consulting&nbsp;Practice&nbsp;tailors Oracle&nbsp;commercial products to meet the most demanding requirements of the United States&nbsp;Government’s sensitive missions. The government relies on Oracle and we rely on&nbsp;our&nbsp;cadre of&nbsp;talented, innovative technologists,&nbsp;developers&nbsp;and engineers to make it all&nbsp;possible.&nbsp;The NSG Consulting Practice is a dynamic team with an inclusive, collaborative environment where each person’s unique experience and talents are valued and promoted. Our group fosters creative, entrepreneurial ideas and strives to implement them to achieve mission impact. We are dedicated to cultivating a passionate workforce comprised of professionals who aspire to grow personally and professionally.</p><p>&nbsp;</p><p>&nbsp;<u>Preferred Qualifications:</u></p><ul><li>Experience as a contractor in the Intelligence Community. (Preferred with Non-DoD Agencies)</li><li>Technical expertise and hands on experience as a software developer, software engineer with knowledge for applying these skills to cloud, data and&nbsp;analytics, cyber security,&nbsp;and customer mission challenges.</li><li>Experience or training with variety of Oracle technologies including the applicability and usage of these technologies by customers.</li><li>Passion for technology, the curiosity and willingness to constantly learn new skills, work with new tools and discover new and innovative approaches to solving complex technical challenges.</li><li>Hands on experience as a software developer / engineer with languages such as Java/JEE, C++, XML, perl, PL SQL, Python.</li><li>Hands on experience implementing middleware technology such as WebLogic, Apache Tomcat on Linux and Windows.</li><li>Experience in implementing systems in AWS or other Cloud environments.</li><li>The ability to articulate technical concepts to non-technical audiences and, vice versa, translate functional needs to technical solutions</li></ul><p>&nbsp;</p><p>Our environment not only encourages you to learn new, emerging technologies to expand your skill set; it also provides you with opportunity to share your knowledge with our team of elite professionals. Skill or experience in any of the following technologies is highly desired<u>:</u></p><ul><li>One or more programming languages (Java, C, C++, XML, python,&nbsp;perl, Shell scripting, PL SQL)</li><li>Linux or Solaris experience&nbsp;</li><li>Experience&nbsp;with RDBMS (prefer Oracle)</li><li>Experience with one or more application servers (WebLogic, Tomcat,&nbsp;JBoss)</li></ul><p>&nbsp;</p><p><u>Experience with any of the following is an added bonus:</u></p><ul><li>Big Data and Hadoop</li><li>ETL, ODI, EDQ, Hyperion, Web Center Content,&nbsp;IDAM, technologies</li><li>Oracle 11g, 12c, 18c&nbsp;RDBMS</li><li>Oracle Labeling Technologies (Oracle Label Security, Database Vault)</li><li>Oracle or AWS Cloud</li><li>Oracle PaaS (Describe specific experience)</li><li>Oracle Engineered Systems</li></ul><p>&nbsp;</p><p><u>Required Qualifications:&nbsp;</u></p><ul><li>&nbsp;U.S. Citizenship with an active TS/SCI and Full Scope (will consider CI Poly)</li><li>6-8 years of technical experience relevant to this position</li><li>Undergraduate degree or equivalent experience preferred</li><li>Product or technical expertise relevant to practice focus</li><li>Ability to communicate effectively and build rapport with team members and clients</li><li>Ability to travel as needed</li></ul><p></p>
      ","
            Be among the first 25 applicants
          ","
        
          Oracle
        
      ","
            Mid-Senior level
          ","
          Full-time
        "
Software Engineer,"Gaithersburg, MD","
        <p><strong><u>Required to be considered:</u></strong>&nbsp;&nbsp;Top Secret/SCI security clearance with Poly and U.S. Citizenship.</p><p><br></p><p>About the role:</p><p>The Oracle National Security Group is seeking consultants that have a passion for software development that can support a number of exciting internal Oracle and customer facing engagements. Those who excel in this role are&nbsp;motivated&nbsp;self-starters&nbsp;who love to solve challenging problems&nbsp;and feel comfortable working&nbsp;directly with customers, as well as, on innovative internal development efforts. This role is an integral part of&nbsp;an elite team with diverse skill sets that designs and delivers unique solutions that integrate a wide variety of Oracle&nbsp;commercial hardware, software, and cloud&nbsp;into secure, mission critical solutions for&nbsp;our&nbsp;government customers. As part of the consulting team, you will have the opportunity to work&nbsp;across&nbsp;multiple projects and customers, share your knowledge and insights, learn the latest and greatest technology innovations,&nbsp;and have the freedom and autonomy to put your creative technical talents to work.&nbsp;</p><p>&nbsp;</p><p>About Our Team:</p><p>Oracle’s National Security Group (NSG) is&nbsp;a business unit dedicated to providing&nbsp;technologies to the Intelligence Community (IC), Department of Defense (DoD) and to&nbsp;the Military Intelligence. Oracle&nbsp;leads the world in transforming data into actionable&nbsp;information&nbsp;and insights and&nbsp;Oracle NSG’s&nbsp;Consulting&nbsp;Practice&nbsp;tailors Oracle&nbsp;commercial products to meet the most demanding requirements of the United States&nbsp;Government’s sensitive missions. The government relies on Oracle and we rely on&nbsp;our&nbsp;cadre of&nbsp;talented, innovative technologists,&nbsp;developers&nbsp;and engineers to make it all&nbsp;possible.&nbsp;The NSG Consulting Practice is a dynamic team with an inclusive, collaborative environment where each person’s unique experience and talents are valued and promoted. Our group fosters creative, entrepreneurial ideas and strives to implement them to achieve mission impact. We are dedicated to cultivating a passionate workforce comprised of professionals who aspire to grow personally and professionally.</p><p>&nbsp;</p><p>&nbsp;<u>Preferred Qualifications:</u></p><ul><li>Experience as a contractor in the Intelligence Community. (Preferred with Non-DoD Agencies)</li><li>Technical expertise and hands on experience as a software developer, software engineer with knowledge for applying these skills to cloud, data and&nbsp;analytics, cyber security,&nbsp;and customer mission challenges.</li><li>Experience or training with variety of Oracle technologies including the applicability and usage of these technologies by customers.</li><li>Passion for technology, the curiosity and willingness to constantly learn new skills, work with new tools and discover new and innovative approaches to solving complex technical challenges.</li><li>Hands on experience as a software developer / engineer with languages such as Java/JEE, C++, XML, perl, PL SQL, Python.</li><li>Hands on experience implementing middleware technology such as WebLogic, Apache Tomcat on Linux and Windows.</li><li>Experience in implementing systems in AWS or other Cloud environments.</li><li>The ability to articulate technical concepts to non-technical audiences and, vice versa, translate functional needs to technical solutions</li></ul><p>&nbsp;</p><p>Our environment not only encourages you to learn new, emerging technologies to expand your skill set; it also provides you with opportunity to share your knowledge with our team of elite professionals. Skill or experience in any of the following technologies is highly desired<u>:</u></p><ul><li>One or more programming languages (Java, C, C++, XML, python,&nbsp;perl, Shell scripting, PL SQL)</li><li>Linux or Solaris experience&nbsp;</li><li>Experience&nbsp;with RDBMS (prefer Oracle)</li><li>Experience with one or more application servers (WebLogic, Tomcat,&nbsp;JBoss)</li></ul><p>&nbsp;</p><p><u>Experience with any of the following is an added bonus:</u></p><ul><li>Big Data and Hadoop</li><li>ETL, ODI, EDQ, Hyperion, Web Center Content,&nbsp;IDAM, technologies</li><li>Oracle 11g, 12c, 18c&nbsp;RDBMS</li><li>Oracle Labeling Technologies (Oracle Label Security, Database Vault)</li><li>Oracle or AWS Cloud</li><li>Oracle PaaS (Describe specific experience)</li><li>Oracle Engineered Systems</li></ul><p>&nbsp;</p><p><u>Required Qualifications:&nbsp;</u></p><ul><li>&nbsp;U.S. Citizenship with an active TS/SCI and Full Scope (will consider CI Poly)</li><li>6-8 years of technical experience relevant to this position</li><li>Undergraduate degree or equivalent experience preferred</li><li>Product or technical expertise relevant to practice focus</li><li>Ability to communicate effectively and build rapport with team members and clients</li><li>Ability to travel as needed</li></ul><p></p>
      ","
            Be among the first 25 applicants
          ","
        
          Jobot
        
      ","
            Mid-Senior level
          ","
          Full-time
        "
Front-end Software Engineer,"Gaithersburg, MD","
        <strong>Work Authorization: Must be US Citizen<br><br></strong><strong>Qualifications<br><br></strong>And Requirements<br><ul><li>Proficiency in HTML5 and CSS3</li><li>Experience with response and adaptive design</li><li>Experience developing web applications using PHP or Flask backends</li><li>Experience writing JavaScript/jQuery in a production environment</li><li>Understanding of RESTful APIs and how to use them.</li><li>Working knowledge of Object-Oriented programming and MVC frameworks<br></li></ul><strong><u>Preferred Skills<br></u></strong><ul><li>Familiarity with React and other NodeJS libraries.</li><li>Experience using cloud services such as Amazon or Google to host and deploy web applications<br></li></ul>Powered by JazzHR<br><br>B0Q1uI3YW6
      ","
            Be among the first 25 applicants
          ","
        
          Maania Consultancy Services
        
      ","
            Mid-Senior level
          ","
          Full-time
        "
